First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Robert,Anderson,robert.anderson@group.com,+15439952953,ENY835,DevOps Engineer,136556,Executive,2026-12-31,Sales,Business Development,employee,1,password123,30,2.5,0,1-322-614-5594,08:00,17:00,1,,1988-06-14
Lisa,Wilson,lisa.wilson@corp.com,1-973-816-9410,ENY836,Marketing Specialist,99768,Lead,2026-12-31,Marketing,Digital Marketing,employee,1,password123,31,2.5,1,+1.792.928.9842,08:00,17:00,1,,1995-12-09
Sarah,Brown,sarah.brown@business.com,(544) 813-8766,ENY837,Data Analyst,112206,Manager,2026-12-31,Marketing,Brand Management,employee,1,password123,32,2.5,1,1-896-255-4519,08:00,17:00,1,,1985-10-25
James,Gonzalez,james.gonzalez@corp.com,1-934-725-1617,ENY838,Accountant,78987,Senior,2026-12-31,Finance,Accounting,employee,1,password123,33,2.5,1,1-485-516-9805,08:00,17:00,1,,1996-04-25
David,Johnson,david.johnson@enterprise.com,+18414188101,ENY839,Technical Writer,135072,Executive,2026-12-31,Finance,Budgeting,employee,1,password123,34,2.5,0,+1.612.243.5671,08:00,17:00,1,,1996-03-05
Jennifer,Smith,jennifer.smith@group.com,+19258210312,ENY840,Database Administrator,86611,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,25,2.5,1,(281) 446-5633,08:00,17:00,1,,1989-05-25
Jane,Anderson,jane.anderson@corp.com,1-515-676-1727,ENY841,System Administrator,67853,Standard,2026-12-31,Sales,Business Development,employee,1,password123,26,2.5,0,+1.639.665.8097,08:00,17:00,1,,1982-05-21
Emma,Johnson,emma.johnson@enterprise.com,+1.778.654.5811,ENY842,Marketing Specialist,93409,Lead,2026-12-31,Finance,Accounting,employee,1,password123,27,2.5,0,+1.945.962.3506,08:00,17:00,1,,1984-09-06
Jennifer,Smith,jennifer.smith@group.com,+1.638.315.2214,ENY843,Marketing Specialist,100447,Lead,2026-12-31,IT Department,Development Team,employee,1,password123,28,2.5,0,(390) 350-3489,08:00,17:00,1,,1984-10-18
William,Rodriguez,william.rodriguez@group.com,+1.260.116.5391,ENY844,Data Analyst,73809,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,1,+17919600883,08:00,17:00,1,,1992-09-19
Jennifer,Anderson,jennifer.anderson@business.com,+1.935.695.4696,ENY845,Customer Service Representative,104161,Manager,2026-12-31,Finance,Budgeting,employee,1,password123,30,2.5,1,+15746105374,08:00,17:00,1,,1996-06-26
Maria,Williams,maria.williams@business.com,+1.508.267.4228,ENY846,Technical Writer,88854,Senior,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,1-963-246-8823,08:00,17:00,1,,1991-11-19
Jennifer,Lopez,jennifer.lopez@company.com,(236) 114-5267,ENY847,HR Manager,68541,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,0,(657) 680-5612,08:00,17:00,1,,1982-09-16
Jane,Anderson,jane.anderson@corp.com,1-917-264-6005,ENY848,Operations Manager,97553,Lead,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-561-542-2930,08:00,17:00,1,,1981-10-29
Charles,Lopez,charles.lopez@corp.com,(821) 343-3156,ENY849,Database Administrator,72139,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,34,2.5,1,1-206-213-1605,08:00,17:00,1,,1988-09-12
