First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Jamal Langworth,Miss Nettie Grant,reynolds.felicia@lemke.org,+1-878-965-1403,53763636,Employee,50469,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1-276-245-7871,08:00,17:00,1,,1989-02-22
Tomas Kris,Leann Haag,barbara94@zulauf.com,341-764-4117,75377516,Employee,50470,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,1-737-446-6495,08:00,17:00,1,,1990-03-23
Emmy Gorczany,Prof. Werner Brekke,acassin@yahoo.com,703-717-2864,14323598,Employee,50471,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1 (520) 430-2582,08:00,17:00,1,,1991-04-24
Dejon Runte,Clyde Robel,douglas.madie@hermiston.biz,820.223.0730,8748651,Employee,50472,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,(986) 919-8444,08:00,17:00,1,,1992-05-25
Rosalind Daniel,Ms. Misty Ward III,jeff75@yahoo.com,+1-650-868-1844,49509175,Employee,50473,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1-640-200-1064,08:00,17:00,1,,1993-06-26
Kirstin Kling Sr.,Gabe Runte,alda.douglas@hotmail.com,+1 (364) 616-8089,84245357,Employee,50474,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(908) 826-6783,08:00,17:00,1,,1994-07-27
Jermey Wintheiser IV,Clark Bartoletti I,rodrick70@gmail.com,215.624.3526,74942703,Employee,50475,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1-845-316-0205,08:00,17:00,1,,1995-08-28
Karl Romaguera IV,Micheal Russel Jr.,nmarquardt@runte.org,828.318.4065,30147441,Employee,50476,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1 (334) 470-3410,08:00,17:00,1,,1996-09-01
Elton O'Reilly,Antoinette Halvorson PhD,xmedhurst@streich.com,(270) 562-0735,6883217,Employee,50477,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,551.438.4229,08:00,17:00,1,,1997-10-02
Demond Wintheiser,Miss Valentina Jakubowski,marcella.gorczany@rolfson.org,+1-713-407-9343,55500830,Employee,50478,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-234-313-7873,08:00,17:00,1,,1998-11-03
Adrienne Cummerata,Tre Weissnat,pokon@yahoo.com,(540) 421-4499,97640479,Employee,50479,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,(620) 216-9019,08:00,17:00,1,,1999-12-04
Kyleigh Satterfield,Dr. Duncan Schuster,mohammad.bartell@yahoo.com,+18287379250,32949965,Employee,50480,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,706.744.3243,08:00,17:00,1,,1980-01-05
Kristian Davis,Dr. Raymond Bahringer II,bauch.jaime@gmail.com,1-463-958-0837,77254334,Employee,50481,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,(678) 449-9375,08:00,17:00,1,,1981-02-06
Madilyn Sauer IV,Mr. Marlin Kirlin IV,ukuhn@yahoo.com,1-859-692-3976,95956921,Employee,50482,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1 (731) 970-5630,08:00,17:00,1,,1982-03-07
Myrtice Fritsch,Armani Rath,carol67@yahoo.com,+1-820-353-5936,17854344,Employee,50483,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,234-381-0846,08:00,17:00,1,,1983-04-08
Tatyana Ebert,Mae Ward,marianne92@gmail.com,283.722.8203,80447971,Employee,50484,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,(601) 325-4290,08:00,17:00,1,,1984-05-09
Rosella Homenick,Prof. Weldon Greenfelder,ikunde@schneider.org,(435) 585-6865,57172223,Employee,50485,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,520.898.0530,08:00,17:00,1,,1985-06-10
Benny Bogisich,Mrs. Jennie Waelchi DDS,acummerata@lesch.com,+14024135194,25549438,Employee,50486,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,325.896.8637,08:00,17:00,1,,1986-07-11
Keshaun Weber,Miss Tanya Bechtelar IV,cartwright.germaine@sporer.info,262-374-0450,12526570,Employee,50487,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1 (773) 409-2178,08:00,17:00,1,,1987-08-12
Lavonne Gibson,Flavie Hammes,beatty.carlotta@hotmail.com,+1 (820) 790-4758,74948446,Employee,50488,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(870) 772-1796,08:00,17:00,1,,1988-09-13
Walter King,Prof. Dorthy Rutherford,haylie.crooks@yahoo.com,+1.435.453.8078,8180607,Employee,50489,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,615.775.5579,08:00,17:00,1,,1989-10-14
Andres Johnston,Maude Runolfsdottir,eden09@goldner.info,1-534-316-5980,37644276,Employee,50490,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(660) 479-0393,08:00,17:00,1,,1990-11-15
Ceasar Volkman,Barry Larson,jayme.schaefer@hotmail.com,361.624.7779,37987163,Employee,50491,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1-706-592-0091,08:00,17:00,1,,1991-12-16
Shawna Moen DVM,Rogers Franecki,stephon.rippin@corkery.biz,+1.920.278.6153,1371997,Employee,50492,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,1-951-322-6233,08:00,17:00,1,,1992-01-17
Daren Lueilwitz,Elroy Jacobi,zita.sipes@ernser.com,925.267.7526,96916123,Employee,50493,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,865-677-8231,08:00,17:00,1,,1993-02-18
Gaylord Borer,Lottie Bednar,cicero.marquardt@senger.com,(540) 689-3469,50243065,Employee,50494,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,360.263.0159,08:00,17:00,1,,1994-03-19
Riley Ortiz,Prof. Ludwig Hill II,marcos92@ledner.biz,757.910.0628,39382318,Employee,50495,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,(610) 315-8238,08:00,17:00,1,,1995-04-20
Waino Kris,Lance Bosco II,skiehn@gmail.com,1-458-663-9054,6542009,Employee,50496,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,650.882.6367,08:00,17:00,1,,1996-05-21
Berniece Grady,Veronica Connelly,fleta18@grant.com,920.315.9103,12326032,Employee,50497,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,205.233.7264,08:00,17:00,1,,1997-06-22
Aurelie Daniel,Juliet Buckridge Jr.,lubowitz.carter@schinner.com,(316) 444-6611,54406858,Employee,50498,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1-952-540-7148,08:00,17:00,1,,1998-07-23
Raphaelle Hodkiewicz DVM,Eldridge Stiedemann,kirsten.daugherty@maggio.org,+19719537435,62020014,Employee,50499,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,276-613-7135,08:00,17:00,1,,1999-08-24
Norbert Fahey,London Krajcik,prosacco.maximo@yahoo.com,+1.351.975.6251,73052686,Employee,50500,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,1-940-251-1862,08:00,17:00,1,,1980-09-25
